Plotting labels...
[34m[1mautoanchor: [39m[22mAnalyzing anchors... anchors/target = 5.53, Best Possible Recall (BPR) = 1.0000
 16           [-1, 4]  1         0  models.common.Concat                    [1]
 17                -1  2    296448  models.common.C3                        [384, 192, 2, False]
 18                -1  1    332160  models.common.Conv                      [192, 192, 3, 2]
 19          [-1, 14]  1         0  models.common.Concat                    [1]
 20                -1  2   1035264  models.common.C3                        [384, 384, 2, False]
 21                -1  1   1327872  models.common.Conv                      [384, 384, 3, 2]
 22          [-1, 10]  1         0  models.common.Concat                    [1]
 23                -1  2   4134912  models.common.C3                        [768, 768, 2, False]
 24      [17, 20, 23]  1     24246  models.yolo.Detect                      [1, [[10, 13, 16, 30, 33, 23], [30, 61, 62, 45, 59, 119], [116, 90, 156, 198, 373, 326]], [192, 384, 768]]
/opt/conda/lib/python3.7/site-packages/torch/functional.py:445: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at  ../aten/src/ATen/native/TensorShape.cpp:2157.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
Model Summary: 391 layers, 21056406 parameters, 21056406 gradients, 50.4 GFLOPs
Transferred 500/506 items from runs/train/exp12/weights/best.pt
Scaled weight_decay = 0.0005
[34m[1moptimizer:[39m[22m SGD with parameter groups 83 weight, 86 weight (no decay), 86 bias
[34m[1mtrain: [39m[22mScanning 'Dataset/dataset-vehicles/labels/train.cache' images and labels... 208 found, 0 missing, 0 empt
[34m[1mval: [39m[22mScanning 'Dataset/dataset-vehicles/labels/val.cache' images and labels... 32 found, 0 missing, 0 empty, 0
Image sizes 640 train, 640 val
Using 2 dataloader workers
Logging results to [1mruns/train/exp30
Starting training for 200 epochs...
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     0/199     11.7G     0.112   0.05772         0        93       640: 100%|████| 7/7 [00:13<00:00,  1.98s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     1/199     11.7G    0.1062   0.06242         0       100       640: 100%|████| 7/7 [00:12<00:00,  1.81s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     2/199     11.7G     0.103   0.06403         0       158       640: 100%|████| 7/7 [00:11<00:00,  1.60s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     3/199     11.7G    0.1016   0.06654         0        97       640: 100%|████| 7/7 [00:11<00:00,  1.65s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     4/199     11.7G    0.1001   0.06542         0       110       640: 100%|████| 7/7 [00:13<00:00,  1.88s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     5/199     11.7G   0.09995   0.06955         0       141       640: 100%|████| 7/7 [00:12<00:00,  1.80s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
     Epoch   gpu_mem       box       obj       cls    labels  img_size
     6/199     11.7G   0.09864   0.06677         0       102       640: 100%|████| 7/7 [00:11<00:00,  1.64s/it]
               Class     Images     Labels          P          R     mAP@.5 mAP@.5:.95: 100%|█| 1/1 [00:00<00:0
